datetime,city,temperature,humidity,pressure,wind_speed,rainfall,aqi,status
2025-02-27 15:00:00,Ahmedabad,33,30,1028,4.1,70.0,200,Sunny
2025-02-27 16:00:00,Bengaluru,19,73,996,10.4,40.8,288,Clear
2025-02-27 17:00:00,Hyderabad,38,65,1034,5.6,110.9,94,Cloudy
2025-02-27 18:00:00,Ahmedabad,27,65,1007,21.3,72.8,106,Clear
2025-02-27 19:00:00,Mumbai,23,48,1007,9.3,69.6,259,Cloudy
2025-02-27 20:00:00,Jaipur,23,32,988,7.3,1.8,350,Fog
2025-02-27 21:00:00,Kolkata,29,60,1012,15.0,8.3,243,Clear
2025-02-27 22:00:00,Chennai,36,33,980,8.8,41.2,245,Storm
2025-02-27 23:00:00,Hyderabad,34,70,1035,9.0,69.6,243,Cloudy
2025-02-28 00:00:00,Chennai,40,67,984,3.9,67.2,314,Rainy
2025-02-28 01:00:00,Jaipur,41,56,1003,10.6,56.8,150,Fog
2025-02-28 02:00:00,Kolkata,31,88,1000,1.2,56.5,106,Storm
2025-02-28 03:00:00,Delhi,22,44,1018,5.0,39.9,38,Clear
2025-02-28 04:00:00,Chennai,21,78,1002,14.9,109.4,151,Storm
2025-02-28 05:00:00,Jaipur,27,26,1020,20.3,37.8,300,Clear
2025-02-28 06:00:00,Lucknow,21,81,1010,21.0,23.8,297,Sunny
2025-02-28 07:00:00,Jaipur,25,46,991,14.7,116.1,202,Storm
2025-02-28 08:00:00,Pune,36,74,980,10.7,21.2,235,Fog
2025-02-28 09:00:00,Jaipur,23,69,1017,23.9,66.4,128,Rainy
2025-02-28 10:00:00,Jaipur,26,67,1007,13.1,113.0,267,Sunny
2025-02-28 11:00:00,Kolkata,38,29,1035,19.5,62.1,268,Cloudy
2025-02-28 12:00:00,Hyderabad,22,83,1000,22.2,15.8,119,Storm
2025-02-28 13:00:00,Bengaluru,27,56,1024,0.6,102.1,349,Rainy
2025-02-28 14:00:00,Ahmedabad,34,39,1002,7.3,14.3,295,Sunny
2025-02-28 15:00:00,Delhi,39,74,1029,2.2,4.8,323,Rainy
2025-02-28 16:00:00,Jaipur,37,48,992,16.1,53.4,88,Rainy
2025-02-28 17:00:00,Bengaluru,41,92,1012,9.1,18.4,173,Cloudy
2025-02-28 18:00:00,Bengaluru,39,45,1030,13.7,38.9,325,Clear
2025-02-28 19:00:00,Mumbai,39,48,986,1.2,72.3,343,Cloudy
2025-02-28 20:00:00,Delhi,34,44,1035,7.2,71.3,54,Clear
2025-02-28 21:00:00,Pune,35,57,981,6.1,1.7,252,Storm
2025-02-28 22:00:00,Lucknow,40,56,1028,9.0,101.5,135,Cloudy
2025-02-28 23:00:00,Lucknow,26,93,1006,14.7,27.8,292,Cloudy
2025-03-01 00:00:00,Mumbai,27,54,1032,22.1,15.4,103,Sunny
2025-03-01 01:00:00,Bengaluru,40,68,1020,7.0,66.9,314,Storm
2025-03-01 02:00:00,Pune,39,71,1013,16.8,119.8,113,Sunny
2025-03-01 03:00:00,Bengaluru,29,72,1009,22.8,52.2,309,Cloudy
2025-03-01 04:00:00,Chennai,38,28,998,9.6,90.1,238,Fog
2025-03-01 05:00:00,Bengaluru,40,57,1024,19.9,31.8,132,Clear
2025-03-01 06:00:00,Chennai,18,41,992,3.0,28.6,41,Rainy
2025-03-01 07:00:00,Kolkata,29,87,1030,20.4,79.6,275,Sunny
2025-03-01 08:00:00,Lucknow,29,58,1031,11.0,41.6,157,Clear
2025-03-01 09:00:00,Pune,28,63,1003,2.5,114.7,261,Clear
2025-03-01 10:00:00,Bengaluru,26,29,982,11.2,91.6,287,Fog
2025-03-01 11:00:00,Pune,27,87,985,9.4,100.4,68,Clear
2025-03-01 12:00:00,Bengaluru,42,77,1035,21.3,25.7,86,Storm
2025-03-01 13:00:00,Bengaluru,29,77,992,3.6,85.1,227,Cloudy
2025-03-01 14:00:00,Pune,28,32,1009,22.2,109.2,304,Cloudy
2025-03-01 15:00:00,Mumbai,18,85,994,23.3,114.7,179,Rainy
2025-03-01 16:00:00,Bengaluru,30,26,985,21.4,15.2,81,Sunny
2025-03-01 17:00:00,Delhi,21,68,1020,20.1,67.0,69,Storm
2025-03-01 18:00:00,Lucknow,18,47,1005,13.0,118.0,203,Sunny
2025-03-01 19:00:00,Delhi,22,66,1011,5.0,59.3,41,Rainy
2025-03-01 20:00:00,Chennai,30,61,1020,15.0,13.5,30,Clear
2025-03-01 21:00:00,Mumbai,22,75,1004,16.4,98.5,195,Fog
2025-03-01 22:00:00,Mumbai,22,81,1007,16.8,40.4,211,Fog
2025-03-01 23:00:00,Delhi,36,87,1024,1.1,96.2,57,Fog
2025-03-02 00:00:00,Jaipur,36,71,1010,2.0,38.2,234,Sunny
2025-03-02 01:00:00,Kolkata,35,80,982,3.4,57.5,114,Cloudy
2025-03-02 02:00:00,Bengaluru,26,60,1006,1.7,108.0,298,Rainy
2025-03-02 03:00:00,Kolkata,26,89,1018,7.9,43.9,211,Cloudy
2025-03-02 04:00:00,Mumbai,42,27,1016,13.2,49.3,127,Fog
2025-03-02 05:00:00,Pune,23,30,1006,4.8,34.7,144,Sunny
2025-03-02 06:00:00,Kolkata,32,70,1004,11.3,67.5,320,Rainy
2025-03-02 07:00:00,Mumbai,27,75,1011,8.5,14.9,315,Rainy
2025-03-02 08:00:00,Jaipur,32,73,1023,3.3,96.0,277,Storm
2025-03-02 09:00:00,Ahmedabad,41,54,996,2.3,15.3,211,Cloudy
2025-03-02 10:00:00,Lucknow,38,35,1025,2.3,1.0,35,Fog
2025-03-02 11:00:00,Jaipur,26,88,1027,4.7,46.6,334,Clear
2025-03-02 12:00:00,Kolkata,27,87,1033,24.4,54.4,37,Fog
2025-03-02 13:00:00,Delhi,20,80,1015,17.9,26.3,299,Rainy
2025-03-02 14:00:00,Bengaluru,26,70,980,7.9,72.3,227,Storm
2025-03-02 15:00:00,Mumbai,24,57,1013,5.8,89.4,34,Clear
2025-03-02 16:00:00,Mumbai,39,30,1007,5.1,102.5,130,Sunny
2025-03-02 17:00:00,Kolkata,27,91,1013,22.9,5.5,64,Rainy
2025-03-02 18:00:00,Kolkata,20,73,1028,20.3,118.7,193,Clear
2025-03-02 19:00:00,Delhi,36,70,1010,6.8,7.7,161,Storm
2025-03-02 20:00:00,Lucknow,35,76,996,16.8,36.1,227,Clear
2025-03-02 21:00:00,Chennai,26,85,1008,16.9,80.4,156,Cloudy
2025-03-02 22:00:00,Kolkata,31,48,990,12.8,49.3,288,Storm
2025-03-02 23:00:00,Mumbai,31,87,1035,22.1,40.6,162,Cloudy
2025-03-03 00:00:00,Delhi,24,60,1008,3.5,60.6,346,Fog
2025-03-03 01:00:00,Hyderabad,33,41,1023,7.7,30.1,316,Clear
2025-03-03 02:00:00,Hyderabad,37,54,995,2.4,71.8,142,Clear
2025-03-03 03:00:00,Ahmedabad,25,34,989,1.5,84.5,258,Sunny
2025-03-03 04:00:00,Chennai,33,94,985,7.2,31.6,243,Cloudy
2025-03-03 05:00:00,Lucknow,31,26,1013,8.2,83.7,208,Sunny
2025-03-03 06:00:00,Ahmedabad,26,94,1035,12.4,81.9,329,Sunny
2025-03-03 07:00:00,Chennai,37,58,992,5.4,92.4,239,Sunny
2025-03-03 08:00:00,Delhi,22,26,1026,8.9,17.6,342,Clear
2025-03-03 09:00:00,Kolkata,40,78,1011,14.0,81.3,262,Sunny
2025-03-03 10:00:00,Pune,25,95,1028,13.2,97.1,321,Clear
2025-03-03 11:00:00,Pune,19,38,1006,18.8,113.5,345,Sunny
2025-03-03 12:00:00,Delhi,29,95,995,5.0,27.9,260,Cloudy
2025-03-03 13:00:00,Kolkata,34,90,1018,15.8,105.4,36,Cloudy
2025-03-03 14:00:00,Kolkata,34,92,983,24.0,7.1,299,Sunny
2025-03-03 15:00:00,Pune,42,87,1011,18.2,28.1,215,Rainy
2025-03-03 16:00:00,Bengaluru,34,64,1031,3.6,10.9,55,Cloudy
2025-03-03 17:00:00,Pune,30,38,994,16.3,24.5,190,Storm
2025-03-03 18:00:00,Delhi,30,77,1013,21.1,7.7,301,Cloudy
2025-03-03 19:00:00,Ahmedabad,31,93,1003,16.3,30.1,219,Rainy
2025-03-03 20:00:00,Ahmedabad,24,30,1000,10.8,25.0,224,Rainy
2025-03-03 21:00:00,Ahmedabad,25,43,1008,1.1,88.7,93,Sunny
2025-03-03 22:00:00,Jaipur,40,71,1012,13.4,45.4,234,Cloudy
2025-03-03 23:00:00,Ahmedabad,23,27,983,3.0,86.8,79,Fog
2025-03-04 00:00:00,Chennai,22,81,1032,15.0,48.5,197,Storm
2025-03-04 01:00:00,Bengaluru,29,56,1028,18.3,70.9,56,Rainy
2025-03-04 02:00:00,Jaipur,24,73,1013,4.4,119.4,33,Clear
2025-03-04 03:00:00,Ahmedabad,42,26,1000,5.2,51.5,126,Rainy
2025-03-04 04:00:00,Pune,21,53,1034,6.1,68.1,215,Fog
2025-03-04 05:00:00,Lucknow,18,86,991,8.5,40.4,131,Clear
2025-03-04 06:00:00,Mumbai,37,34,1024,4.7,67.9,317,Fog
2025-03-04 07:00:00,Kolkata,29,30,987,14.1,66.4,122,Rainy
2025-03-04 08:00:00,Ahmedabad,22,50,1015,18.7,58.4,69,Sunny
2025-03-04 09:00:00,Delhi,22,84,980,2.7,49.1,238,Rainy
2025-03-04 10:00:00,Jaipur,34,76,1023,9.5,107.6,195,Cloudy
2025-03-04 11:00:00,Jaipur,35,56,1021,20.7,19.0,199,Rainy
2025-03-04 12:00:00,Chennai,28,65,1012,10.1,17.7,247,Fog
2025-03-04 13:00:00,Bengaluru,22,95,994,9.2,19.2,333,Sunny
2025-03-04 14:00:00,Chennai,42,72,1022,2.5,107.1,231,Storm
2025-03-04 15:00:00,Hyderabad,18,84,1017,15.7,28.2,272,Clear
2025-03-04 16:00:00,Jaipur,29,26,1017,22.9,41.0,233,Fog
2025-03-04 17:00:00,Jaipur,38,46,1026,1.8,104.0,253,Rainy
2025-03-04 18:00:00,Mumbai,31,48,999,22.7,19.6,136,Cloudy
2025-03-04 19:00:00,Kolkata,21,88,990,18.1,1.2,95,Cloudy
2025-03-04 20:00:00,Jaipur,19,89,984,14.1,13.9,262,Clear
2025-03-04 21:00:00,Delhi,33,30,999,13.2,14.2,186,Rainy
2025-03-04 22:00:00,Jaipur,30,49,980,8.3,66.9,31,Clear
2025-03-04 23:00:00,Mumbai,36,75,1034,1.9,21.7,255,Cloudy
2025-03-05 00:00:00,Pune,27,25,992,21.3,111.8,160,Clear
2025-03-05 01:00:00,Ahmedabad,39,68,993,8.5,28.5,45,Fog
2025-03-05 02:00:00,Ahmedabad,21,78,1016,13.2,78.7,212,Fog
2025-03-05 03:00:00,Kolkata,36,65,983,2.9,50.3,293,Fog
2025-03-05 04:00:00,Delhi,40,88,986,6.8,78.4,305,Fog
2025-03-05 05:00:00,Lucknow,23,50,1002,20.7,110.4,311,Rainy
2025-03-05 06:00:00,Bengaluru,36,25,1004,16.1,76.5,333,Storm
2025-03-05 07:00:00,Chennai,30,61,986,24.9,88.0,323,Rainy
2025-03-05 08:00:00,Pune,19,81,982,21.4,25.6,247,Fog
2025-03-05 09:00:00,Chennai,36,80,984,4.9,26.4,259,Storm
2025-03-05 10:00:00,Delhi,31,88,985,20.2,48.7,239,Storm
2025-03-05 11:00:00,Bengaluru,18,81,1017,2.5,3.7,110,Fog
2025-03-05 12:00:00,Bengaluru,40,83,994,9.8,28.9,169,Rainy
2025-03-05 13:00:00,Ahmedabad,36,45,995,5.9,56.4,325,Sunny
2025-03-05 14:00:00,Hyderabad,27,81,998,16.6,54.5,189,Sunny
2025-03-05 15:00:00,Mumbai,32,86,993,11.3,43.4,311,Cloudy
2025-03-05 16:00:00,Delhi,25,53,1000,24.2,17.6,325,Rainy
2025-03-05 17:00:00,Delhi,29,49,981,16.7,13.8,118,Storm
2025-03-05 18:00:00,Pune,22,71,983,17.7,89.3,165,Sunny
2025-03-05 19:00:00,Ahmedabad,35,37,1023,13.7,55.3,54,Clear
2025-03-05 20:00:00,Jaipur,22,91,982,8.2,31.3,76,Rainy
2025-03-05 21:00:00,Pune,21,92,995,21.5,47.8,114,Cloudy
2025-03-05 22:00:00,Hyderabad,41,33,1021,9.8,57.6,263,Sunny
2025-03-05 23:00:00,Mumbai,20,32,1027,5.2,17.7,209,Sunny
2025-03-06 00:00:00,Jaipur,37,83,1026,16.6,62.2,281,Sunny
2025-03-06 01:00:00,Hyderabad,18,68,1010,15.5,28.4,63,Clear
2025-03-06 02:00:00,Bengaluru,41,75,1023,24.3,64.1,124,Clear
2025-03-06 03:00:00,Bengaluru,23,52,988,20.3,39.2,235,Rainy
2025-03-06 04:00:00,Jaipur,19,82,991,2.2,12.7,253,Storm
2025-03-06 05:00:00,Jaipur,28,54,1033,4.6,17.0,110,Fog
2025-03-06 06:00:00,Delhi,27,61,992,8.0,101.6,78,Storm
2025-03-06 07:00:00,Pune,18,30,1000,21.7,49.8,262,Cloudy
2025-03-06 08:00:00,Lucknow,25,84,989,18.9,15.8,252,Rainy
2025-03-06 09:00:00,Delhi,19,76,1010,8.6,63.7,201,Fog
2025-03-06 10:00:00,Ahmedabad,30,36,1015,23.5,21.7,202,Clear
2025-03-06 11:00:00,Hyderabad,19,39,998,15.2,49.3,334,Storm
2025-03-06 12:00:00,Lucknow,33,48,1012,1.2,25.9,88,Cloudy
2025-03-06 13:00:00,Delhi,21,39,1033,24.0,113.6,339,Storm
2025-03-06 14:00:00,Chennai,26,25,1024,3.6,32.3,78,Clear
2025-03-06 15:00:00,Delhi,37,59,1019,21.1,23.2,141,Sunny
2025-03-06 16:00:00,Delhi,18,41,1001,21.4,47.2,81,Cloudy
2025-03-06 17:00:00,Delhi,33,31,1022,19.3,109.5,268,Rainy
2025-03-06 18:00:00,Bengaluru,26,31,1027,18.6,8.8,161,Clear
2025-03-06 19:00:00,Chennai,28,51,1000,23.9,43.1,236,Sunny
2025-03-06 20:00:00,Lucknow,40,25,1004,14.9,10.8,228,Rainy
2025-03-06 21:00:00,Bengaluru,28,54,998,9.5,114.0,100,Sunny
2025-03-06 22:00:00,Hyderabad,30,34,1013,14.5,80.2,197,Cloudy
2025-03-06 23:00:00,Kolkata,28,94,1009,14.0,85.8,124,Clear
2025-03-07 00:00:00,Jaipur,24,46,1006,7.9,22.7,260,Rainy
2025-03-07 01:00:00,Bengaluru,20,75,993,21.3,118.0,100,Cloudy
2025-03-07 02:00:00,Lucknow,40,69,989,6.3,93.0,207,Storm
2025-03-07 03:00:00,Kolkata,24,43,992,10.0,105.4,280,Rainy
2025-03-07 04:00:00,Hyderabad,24,66,981,15.0,78.6,100,Cloudy
2025-03-07 05:00:00,Mumbai,40,67,991,20.2,114.0,281,Fog
2025-03-07 06:00:00,Bengaluru,42,71,981,19.3,108.7,169,Storm
2025-03-07 07:00:00,Chennai,20,87,992,12.1,68.5,235,Storm
2025-03-07 08:00:00,Chennai,20,77,1014,24.0,115.0,201,Fog
2025-03-07 09:00:00,Jaipur,19,83,990,9.0,80.9,150,Rainy
2025-03-07 10:00:00,Bengaluru,38,55,1025,14.6,35.6,272,Storm
2025-03-07 11:00:00,Chennai,34,37,1034,11.0,8.4,132,Rainy
2025-03-07 12:00:00,Lucknow,38,50,1009,1.7,40.6,192,Sunny
2025-03-07 13:00:00,Delhi,40,65,1023,13.9,20.6,190,Clear
2025-03-07 14:00:00,Mumbai,37,54,1006,2.5,49.6,223,Fog
2025-03-07 15:00:00,Hyderabad,29,61,980,3.5,112.7,215,Storm
2025-03-07 16:00:00,Hyderabad,36,42,1000,10.2,54.8,282,Rainy
2025-03-07 17:00:00,Kolkata,36,43,1002,7.8,104.3,214,Sunny
2025-03-07 18:00:00,Hyderabad,33,81,998,17.9,73.4,135,Cloudy
2025-03-07 19:00:00,Kolkata,25,29,987,2.1,31.1,307,Cloudy
2025-03-07 20:00:00,Ahmedabad,21,70,1017,14.8,72.9,102,Fog
2025-03-07 21:00:00,Bengaluru,40,57,1011,9.5,118.4,300,Rainy
2025-03-07 22:00:00,Lucknow,23,94,982,2.5,29.8,167,Cloudy
2025-03-07 23:00:00,Bengaluru,24,43,1001,18.6,93.2,48,Cloudy
2025-03-08 00:00:00,Pune,18,30,996,12.7,58.7,234,Sunny
2025-03-08 01:00:00,Ahmedabad,22,49,1009,18.3,91.7,337,Rainy
2025-03-08 02:00:00,Pune,39,33,991,10.1,93.5,274,Fog
2025-03-08 03:00:00,Chennai,22,30,1020,4.8,59.1,62,Cloudy
2025-03-08 04:00:00,Delhi,38,89,1019,7.5,62.8,347,Sunny
2025-03-08 05:00:00,Pune,39,58,987,13.4,28.6,156,Fog
2025-03-08 06:00:00,Hyderabad,33,62,1006,14.1,88.0,288,Clear
2025-03-08 07:00:00,Jaipur,42,39,1008,2.9,76.4,299,Fog
2025-03-08 08:00:00,Kolkata,31,61,998,23.6,21.6,216,Cloudy
2025-03-08 09:00:00,Pune,32,45,1028,16.7,43.7,144,Storm
2025-03-08 10:00:00,Lucknow,21,70,1027,8.3,36.2,85,Storm
2025-03-08 11:00:00,Chennai,40,25,1029,3.9,34.8,315,Storm
2025-03-08 12:00:00,Kolkata,27,80,1016,23.8,37.5,82,Storm
2025-03-08 13:00:00,Kolkata,42,40,1009,23.0,0.0,282,Sunny
2025-03-08 14:00:00,Ahmedabad,36,46,989,24.6,34.4,314,Rainy
2025-03-08 15:00:00,Chennai,31,80,991,6.6,15.1,119,Sunny
2025-03-08 16:00:00,Hyderabad,32,25,995,17.2,45.7,192,Fog
2025-03-08 17:00:00,Delhi,27,55,995,1.3,107.4,88,Fog
2025-03-08 18:00:00,Chennai,23,82,1013,7.8,109.3,282,Fog
2025-03-08 19:00:00,Mumbai,19,30,1033,2.6,41.5,153,Fog
2025-03-08 20:00:00,Bengaluru,25,39,1013,18.9,5.4,308,Cloudy
2025-03-08 21:00:00,Kolkata,26,62,999,23.3,102.0,198,Storm
2025-03-08 22:00:00,Chennai,28,29,1016,5.1,64.9,140,Cloudy
2025-03-08 23:00:00,Kolkata,26,64,1021,4.3,7.2,98,Rainy
2025-03-09 00:00:00,Ahmedabad,28,74,1020,5.0,93.0,168,Sunny
2025-03-09 01:00:00,Ahmedabad,27,46,1000,23.0,64.8,145,Cloudy
2025-03-09 02:00:00,Ahmedabad,35,45,1020,19.7,33.6,312,Rainy
2025-03-09 03:00:00,Hyderabad,31,30,984,22.0,28.8,38,Cloudy
2025-03-09 04:00:00,Pune,40,92,1019,18.8,28.5,118,Rainy
2025-03-09 05:00:00,Hyderabad,25,78,1017,7.0,51.6,348,Clear
2025-03-09 06:00:00,Hyderabad,38,44,1018,23.5,7.4,184,Fog
2025-03-09 07:00:00,Ahmedabad,41,64,1006,2.8,78.1,259,Clear
2025-03-09 08:00:00,Hyderabad,30,63,1014,17.5,39.9,133,Clear
2025-03-09 09:00:00,Pune,38,37,1035,22.9,63.4,257,Storm
2025-03-09 10:00:00,Lucknow,30,32,1005,10.2,39.6,272,Clear
2025-03-09 11:00:00,Delhi,38,84,982,5.7,27.1,68,Storm
2025-03-09 12:00:00,Jaipur,24,29,1016,3.5,49.7,88,Sunny
2025-03-09 13:00:00,Jaipur,22,28,989,3.6,70.7,135,Sunny
2025-03-09 14:00:00,Hyderabad,26,64,994,12.9,19.1,346,Storm
2025-03-09 15:00:00,Bengaluru,30,37,1010,24.6,109.7,248,Rainy
2025-03-09 16:00:00,Ahmedabad,41,51,1020,21.0,62.2,59,Sunny
2025-03-09 17:00:00,Jaipur,40,76,1013,14.1,79.3,273,Rainy
2025-03-09 18:00:00,Bengaluru,36,50,1010,5.8,84.4,263,Rainy
2025-03-09 19:00:00,Delhi,23,76,1002,6.3,19.0,247,Fog
2025-03-09 20:00:00,Jaipur,33,31,1013,8.7,79.6,280,Rainy
2025-03-09 21:00:00,Delhi,26,82,1031,16.9,50.5,223,Sunny
2025-03-09 22:00:00,Pune,22,82,1004,19.9,60.6,252,Sunny
2025-03-09 23:00:00,Jaipur,28,26,1005,3.0,27.8,337,Clear
2025-03-10 00:00:00,Chennai,32,90,981,18.5,88.7,237,Storm
2025-03-10 01:00:00,Hyderabad,29,67,1020,5.5,33.9,58,Rainy
2025-03-10 02:00:00,Jaipur,27,63,1026,11.7,31.2,192,Fog
2025-03-10 03:00:00,Pune,39,43,1007,7.0,21.4,174,Sunny
2025-03-10 04:00:00,Ahmedabad,41,69,988,12.0,32.5,107,Storm
2025-03-10 05:00:00,Pune,41,38,982,15.5,115.0,166,Clear
2025-03-10 06:00:00,Hyderabad,21,95,1005,20.2,88.7,304,Storm
2025-03-10 07:00:00,Mumbai,34,71,995,24.0,39.0,228,Cloudy
2025-03-10 08:00:00,Ahmedabad,29,44,1011,18.2,106.4,295,Clear
2025-03-10 09:00:00,Delhi,40,65,987,6.4,27.7,334,Storm
2025-03-10 10:00:00,Chennai,35,74,1028,8.2,103.3,322,Sunny
2025-03-10 11:00:00,Lucknow,27,29,991,15.5,34.5,253,Storm
2025-03-10 12:00:00,Delhi,40,94,996,3.2,23.4,333,Cloudy
2025-03-10 13:00:00,Hyderabad,23,73,1004,12.9,6.9,65,Fog
2025-03-10 14:00:00,Chennai,37,87,988,14.5,41.0,211,Fog
2025-03-10 15:00:00,Lucknow,31,25,997,0.8,96.0,89,Clear
2025-03-10 16:00:00,Chennai,42,89,988,18.2,115.3,344,Cloudy
2025-03-10 17:00:00,Chennai,34,64,996,7.4,110.7,212,Storm
2025-03-10 18:00:00,Mumbai,25,62,1034,20.3,109.7,111,Clear
2025-03-10 19:00:00,Ahmedabad,27,62,1019,18.9,35.2,214,Fog
2025-03-10 20:00:00,Jaipur,33,64,1030,8.9,54.5,184,Clear
2025-03-10 21:00:00,Chennai,21,44,1027,2.2,5.8,236,Cloudy
2025-03-10 22:00:00,Jaipur,32,26,1031,24.1,56.7,142,Sunny
2025-03-10 23:00:00,Kolkata,23,62,1007,9.8,41.7,122,Storm
2025-03-11 00:00:00,Delhi,29,35,994,18.6,119.4,199,Sunny
2025-03-11 01:00:00,Mumbai,28,45,992,2.7,45.0,325,Rainy
2025-03-11 02:00:00,Kolkata,20,95,997,21.4,33.2,221,Rainy
2025-03-11 03:00:00,Hyderabad,37,81,989,17.8,57.6,124,Cloudy
2025-03-11 04:00:00,Jaipur,30,67,991,21.4,48.9,49,Rainy
2025-03-11 05:00:00,Bengaluru,26,68,982,1.8,23.5,260,Clear
2025-03-11 06:00:00,Chennai,35,70,1023,15.5,53.1,337,Cloudy
2025-03-11 07:00:00,Ahmedabad,22,58,981,5.8,65.0,73,Rainy
2025-03-11 08:00:00,Ahmedabad,23,54,1024,20.0,76.6,158,Fog
2025-03-11 09:00:00,Mumbai,35,74,1016,1.9,8.2,248,Storm
2025-03-11 10:00:00,Lucknow,19,49,1017,22.6,107.4,305,Sunny
2025-03-11 11:00:00,Bengaluru,20,92,999,7.4,70.6,194,Sunny
2025-03-11 12:00:00,Delhi,24,73,988,2.8,83.6,285,Cloudy
2025-03-11 13:00:00,Ahmedabad,30,85,993,6.9,65.0,258,Cloudy
2025-03-11 14:00:00,Hyderabad,23,63,1028,14.1,62.3,34,Cloudy
2025-03-11 15:00:00,Jaipur,20,69,1034,6.1,64.3,313,Storm
2025-03-11 16:00:00,Kolkata,24,67,988,5.9,103.6,192,Cloudy
2025-03-11 17:00:00,Hyderabad,24,64,992,11.9,78.4,109,Fog
2025-03-11 18:00:00,Delhi,20,29,984,17.2,29.2,293,Storm
2025-03-11 19:00:00,Ahmedabad,36,38,1028,9.4,43.6,191,Rainy
2025-03-11 20:00:00,Jaipur,25,71,1035,12.0,23.4,98,Clear
2025-03-11 21:00:00,Ahmedabad,42,74,1027,15.1,50.2,144,Storm
2025-03-11 22:00:00,Pune,42,31,984,13.8,36.9,67,Sunny
2025-03-11 23:00:00,Delhi,28,57,1007,15.2,107.7,31,Cloudy
2025-03-12 00:00:00,Chennai,36,78,1031,23.8,12.9,31,Storm
2025-03-12 01:00:00,Bengaluru,33,82,1005,7.9,96.1,246,Clear
2025-03-12 02:00:00,Lucknow,34,62,1022,22.5,94.9,78,Storm
2025-03-12 03:00:00,Mumbai,24,57,1018,2.7,116.0,274,Storm
2025-03-12 04:00:00,Hyderabad,39,79,981,15.4,59.2,261,Clear
2025-03-12 05:00:00,Delhi,39,51,980,20.5,107.8,45,Sunny
2025-03-12 06:00:00,Lucknow,23,37,1027,3.1,44.9,280,Rainy
2025-03-12 07:00:00,Mumbai,25,66,991,6.6,40.4,201,Cloudy
2025-03-12 08:00:00,Jaipur,29,60,1029,4.1,22.0,349,Sunny
2025-03-12 09:00:00,Mumbai,30,31,997,4.0,54.7,125,Cloudy
2025-03-12 10:00:00,Chennai,30,41,998,9.7,36.3,276,Sunny
2025-03-12 11:00:00,Kolkata,20,29,1030,4.1,86.4,268,Sunny
2025-03-12 12:00:00,Mumbai,24,34,1020,12.7,0.9,258,Rainy
2025-03-12 13:00:00,Ahmedabad,32,29,1007,7.2,88.0,191,Rainy
2025-03-12 14:00:00,Kolkata,37,91,984,11.6,92.6,182,Fog
2025-03-12 15:00:00,Pune,41,37,995,14.8,78.5,101,Clear
2025-03-12 16:00:00,Delhi,39,49,1009,11.5,92.6,73,Sunny
2025-03-12 17:00:00,Mumbai,20,45,1010,4.9,23.4,169,Storm
2025-03-12 18:00:00,Chennai,27,95,1001,1.4,93.4,145,Clear
2025-03-12 19:00:00,Bengaluru,18,59,1013,12.4,69.3,331,Cloudy
2025-03-12 20:00:00,Jaipur,34,68,1025,7.8,4.9,212,Sunny
2025-03-12 21:00:00,Kolkata,18,55,1027,15.5,28.3,160,Storm
2025-03-12 22:00:00,Ahmedabad,38,65,1011,9.3,73.0,137,Clear
2025-03-12 23:00:00,Bengaluru,27,78,983,23.7,73.7,167,Fog
2025-03-13 00:00:00,Mumbai,21,60,1028,2.8,7.6,213,Fog
2025-03-13 01:00:00,Mumbai,40,30,980,8.2,61.0,65,Rainy
2025-03-13 02:00:00,Ahmedabad,39,62,999,1.5,64.2,308,Cloudy
2025-03-13 03:00:00,Jaipur,26,27,1034,9.9,104.5,162,Storm
2025-03-13 04:00:00,Jaipur,19,30,1013,24.4,106.0,298,Fog
2025-03-13 05:00:00,Kolkata,28,44,1001,18.7,5.1,270,Cloudy
2025-03-13 06:00:00,Chennai,34,67,1010,14.6,77.3,257,Storm
2025-03-13 07:00:00,Hyderabad,22,89,998,12.2,89.6,214,Clear
2025-03-13 08:00:00,Chennai,41,59,993,20.1,18.4,189,Storm
2025-03-13 09:00:00,Mumbai,26,74,1035,16.1,111.6,165,Rainy
2025-03-13 10:00:00,Bengaluru,36,31,1030,1.8,43.5,292,Fog
2025-03-13 11:00:00,Pune,24,25,993,23.2,19.4,127,Storm
2025-03-13 12:00:00,Chennai,42,33,981,7.5,72.7,283,Sunny
2025-03-13 13:00:00,Delhi,31,36,1002,1.1,115.7,56,Storm
2025-03-13 14:00:00,Bengaluru,39,43,1016,13.6,87.6,205,Cloudy
2025-03-13 15:00:00,Jaipur,40,64,1000,22.2,57.4,146,Sunny
2025-03-13 16:00:00,Jaipur,35,94,1010,1.9,30.4,98,Storm
2025-03-13 17:00:00,Bengaluru,42,94,991,17.9,84.2,65,Storm
2025-03-13 18:00:00,Delhi,38,93,1035,22.8,77.6,304,Rainy
2025-03-13 19:00:00,Delhi,19,57,982,0.8,116.0,261,Rainy
2025-03-13 20:00:00,Ahmedabad,42,87,1024,5.5,59.5,97,Fog
2025-03-13 21:00:00,Mumbai,38,51,1006,7.6,94.0,171,Cloudy
2025-03-13 22:00:00,Delhi,21,79,1034,2.5,34.7,113,Rainy
2025-03-13 23:00:00,Lucknow,24,66,1016,18.7,21.9,44,Fog
2025-03-14 00:00:00,Bengaluru,22,58,983,15.0,111.8,131,Sunny
